timestamp,modelo,prediccion,data
2025-10-12T20:39:21,lightgbm,[0],"[{""Designation"":-0.1013408712,""Resource Allocation"":-1.1526097825,""Mental Fatigue Score"":-1.9861857746,""Work Hours per Week"":-1.0868316811,""Sleep Hours"":0.6603926761,""Work-Life Balance Score"":1.8921504709,""Manager Support Score"":0.9660046094,""Deadline Pressure Score"":-1.8122069333,""Team Size"":-0.6222315192,""Recognition Frequency"":0.145158691,""Gender_Male"":1.0342256787,""Company Type_Service"":0.6412589314,""WFH Setup Available_Yes"":0.9414940203}]"
2025-10-12T20:39:22,lightgbm,[1],"[{""Designation"":-0.2266604183,""Resource Allocation"":0.1277783147,""Mental Fatigue Score"":0.2330969537,""Work Hours per Week"":0.915725348,""Sleep Hours"":-0.6213441345,""Work-Life Balance Score"":-1.2545135575,""Manager Support Score"":-1.4706423369,""Deadline Pressure Score"":1.0895772787,""Team Size"":-0.0459261,""Recognition Frequency"":-0.4168289619,""Gender_Male"":-0.8857218269,""Company Type_Service"":0.7501058778,""WFH Setup Available_Yes"":-1.0331010938}]"
2025-10-12T20:39:22,lightgbm,[2],"[{""Designation"":2.426834258,""Resource Allocation"":2.2354299707,""Mental Fatigue Score"":2.0367911458,""Work Hours per Week"":0.6688859212,""Sleep Hours"":-1.6309552813,""Work-Life Balance Score"":-1.0727731715,""Manager Support Score"":-0.7166143799,""Deadline Pressure Score"":0.3275263819,""Team Size"":0.3601250766,""Recognition Frequency"":-1.0025989164,""Gender_Male"":1.0576884367,""Company Type_Service"":0.7759467917,""WFH Setup Available_Yes"":-1.1305161281}]"
2025-10-12T20:39:22,lightgbm,[2],"[{""Designation"":0.6722023803,""Resource Allocation"":0.7700097509,""Mental Fatigue Score"":1.6312842981,""Work Hours per Week"":0.0034510653,""Sleep Hours"":-0.6710956474,""Work-Life Balance Score"":-1.0847554974,""Manager Support Score"":0.2201980779,""Deadline Pressure Score"":1.0468263672,""Team Size"":-0.7784266046,""Recognition Frequency"":-1.0280395115,""Gender_Male"":-1.043598198,""Company Type_Service"":0.6794397476,""WFH Setup Available_Yes"":-1.1322460243}]"
2025-10-12T20:39:22,lightgbm,[1],"[{""Designation"":0.741784349,""Resource Allocation"":0.8362081044,""Mental Fatigue Score"":0.9681158478,""Work Hours per Week"":0.0093833989,""Sleep Hours"":-1.4110761766,""Work-Life Balance Score"":-0.4427986134,""Manager Support Score"":0.1478666699,""Deadline Pressure Score"":0.3819605771,""Team Size"":1.5257710136,""Recognition Frequency"":-1.0241704274,""Gender_Male"":-1.0156021233,""Company Type_Service"":0.724839055,""WFH Setup Available_Yes"":-1.0209457571}]"
2025-10-12T20:39:23,lightgbm,[1],"[{""Designation"":-0.1344412243,""Resource Allocation"":-0.2270675113,""Mental Fatigue Score"":0.2764810849,""Work Hours per Week"":-1.540004862,""Sleep Hours"":0.8007559001,""Work-Life Balance Score"":1.8036182608,""Manager Support Score"":1.709296838,""Deadline Pressure Score"":-1.7563516178,""Team Size"":0.9391306023,""Recognition Frequency"":0.1161297622,""Gender_Male"":-0.9199709291,""Company Type_Service"":0.7664148669,""WFH Setup Available_Yes"":0.9268304491}]"
2025-10-12T20:39:23,lightgbm,[1],"[{""Designation"":-0.1321990456,""Resource Allocation"":0.2423020139,""Mental Fatigue Score"":0.3471657703,""Work Hours per Week"":0.3683195767,""Sleep Hours"":-0.5397676083,""Work-Life Balance Score"":-1.009355149,""Manager Support Score"":-0.5340914718,""Deadline Pressure Score"":0.3175869057,""Team Size"":0.7369020506,""Recognition Frequency"":-1.1679269102,""Gender_Male"":-0.9094326384,""Company Type_Service"":0.7571227032,""WFH Setup Available_Yes"":-1.0795327245}]"
2025-10-12T20:39:23,lightgbm,[1],"[{""Designation"":-0.2186985848,""Resource Allocation"":-0.2403845515,""Mental Fatigue Score"":0.4174299177,""Work Hours per Week"":1.5182552294,""Sleep Hours"":-0.4520563145,""Work-Life Balance Score"":-0.3461748767,""Manager Support Score"":-1.4342869993,""Deadline Pressure Score"":0.4409173127,""Team Size"":-1.0017836074,""Recognition Frequency"":-1.0842945196,""Gender_Male"":-0.8858938111,""Company Type_Service"":-1.3193695763,""WFH Setup Available_Yes"":0.9454246032}]"
2025-10-12T20:39:24,lightgbm,[1],"[{""Designation"":0.803590525,""Resource Allocation"":0.6622334786,""Mental Fatigue Score"":-0.1612390474,""Work Hours per Week"":-0.6472516724,""Sleep Hours"":1.8405027427,""Work-Life Balance Score"":0.3465702468,""Manager Support Score"":0.8664960233,""Deadline Pressure Score"":-1.7920201922,""Team Size"":1.4638296053,""Recognition Frequency"":0.7312012898,""Gender_Male"":-0.9864116593,""Company Type_Service"":-1.4122031208,""WFH Setup Available_Yes"":-1.0523087956}]"
2025-10-12T20:39:24,lightgbm,[1],"[{""Designation"":0.8081806555,""Resource Allocation"":0.1469893645,""Mental Fatigue Score"":0.443051348,""Work Hours per Week"":1.2265003996,""Sleep Hours"":-0.5492703876,""Work-Life Balance Score"":-1.1211239453,""Manager Support Score"":0.1429158415,""Deadline Pressure Score"":1.1078715681,""Team Size"":-0.2705326152,""Recognition Frequency"":-0.4763514316,""Gender_Male"":1.1059628115,""Company Type_Service"":0.6465068246,""WFH Setup Available_Yes"":0.9442027988}]"
2025-10-12T20:39:24,lightgbm,[2],"[{""Designation"":0.6729388995,""Resource Allocation"":1.3322392912,""Mental Fatigue Score"":1.2024706491,""Work Hours per Week"":0.3713768598,""Sleep Hours"":-1.0379141528,""Work-Life Balance Score"":-1.1377447584,""Manager Support Score"":-1.4277578783,""Deadline Pressure Score"":0.3896508866,""Team Size"":0.6090763771,""Recognition Frequency"":-1.0312571629,""Gender_Male"":1.0116427149,""Company Type_Service"":0.7564676883,""WFH Setup Available_Yes"":-1.0900065082}]"
2025-10-12T20:39:24,lightgbm,[1],"[{""Designation"":0.696137582,""Resource Allocation"":0.817776179,""Mental Fatigue Score"":-0.1767787145,""Work Hours per Week"":0.4824065679,""Sleep Hours"":-1.9803935895,""Work-Life Balance Score"":-1.0348962505,""Manager Support Score"":-1.3935004224,""Deadline Pressure Score"":0.3818549804,""Team Size"":1.0018111079,""Recognition Frequency"":-1.0372556478,""Gender_Male"":-1.0636687671,""Company Type_Service"":0.76024383,""WFH Setup Available_Yes"":0.9343739386}]"
2025-10-12T20:39:25,lightgbm,[0],"[{""Designation"":-0.1633750933,""Resource Allocation"":-1.1824924646,""Mental Fatigue Score"":-1.2395414171,""Work Hours per Week"":-1.3389446305,""Sleep Hours"":0.6488127778,""Work-Life Balance Score"":1.7736817332,""Manager Support Score"":1.6756132099,""Deadline Pressure Score"":-1.0959819857,""Team Size"":0.4102390858,""Recognition Frequency"":1.8983028898,""Gender_Male"":-1.026984899,""Company Type_Service"":0.8516860002,""WFH Setup Available_Yes"":0.9202998668}]"
2025-10-12T20:39:25,lightgbm,[1],"[{""Designation"":0.6668307987,""Resource Allocation"":0.7103693991,""Mental Fatigue Score"":0.5762222737,""Work Hours per Week"":0.2876748892,""Sleep Hours"":-0.1754618927,""Work-Life Balance Score"":-0.3833497893,""Manager Support Score"":0.2359024888,""Deadline Pressure Score"":0.3602813743,""Team Size"":0.007149547,""Recognition Frequency"":-0.9740873066,""Gender_Male"":-0.8955955309,""Company Type_Service"":-1.3150477275,""WFH Setup Available_Yes"":0.9085495916}]"
2025-10-12T20:39:25,lightgbm,[1],"[{""Designation"":-1.1596106912,""Resource Allocation"":-0.2457291554,""Mental Fatigue Score"":0.3575296455,""Work Hours per Week"":0.0784176333,""Sleep Hours"":-1.0328908711,""Work-Life Balance Score"":-1.0143155293,""Manager Support Score"":-1.4472877782,""Deadline Pressure Score"":0.3461059556,""Team Size"":-0.8529846983,""Recognition Frequency"":-1.0810780766,""Gender_Male"":1.0778590624,""Company Type_Service"":0.7386936033,""WFH Setup Available_Yes"":-1.0539222245}]"
2025-10-12T20:39:25,lightgbm,[0],"[{""Designation"":0.7001901407,""Resource Allocation"":0.2510478457,""Mental Fatigue Score"":-1.0691018696,""Work Hours per Week"":-1.3931347061,""Sleep Hours"":1.4529771788,""Work-Life Balance Score"":1.7253554553,""Manager Support Score"":0.923440363,""Deadline Pressure Score"":-1.7800954368,""Team Size"":0.0741015549,""Recognition Frequency"":0.6887471914,""Gender_Male"":1.0633131436,""Company Type_Service"":0.669622194,""WFH Setup Available_Yes"":0.8942562398}]"
2025-10-12T20:39:26,lightgbm,[0],"[{""Designation"":-0.1680818422,""Resource Allocation"":-0.726121262,""Mental Fatigue Score"":-0.8908439394,""Work Hours per Week"":-1.0423632189,""Sleep Hours"":0.8167973306,""Work-Life Balance Score"":1.045195975,""Manager Support Score"":0.1382112706,""Deadline Pressure Score"":-1.7491601592,""Team Size"":1.6278999396,""Recognition Frequency"":0.7738308445,""Gender_Male"":1.0625901802,""Company Type_Service"":0.7477353013,""WFH Setup Available_Yes"":0.9058815032}]"
2025-10-12T20:39:26,lightgbm,[1],"[{""Designation"":0.6675486694,""Resource Allocation"":1.1623946568,""Mental Fatigue Score"":0.1140960151,""Work Hours per Week"":1.0415716732,""Sleep Hours"":-0.4637467733,""Work-Life Balance Score"":-1.0395954049,""Manager Support Score"":-1.4691428296,""Deadline Pressure Score"":1.1575314438,""Team Size"":-1.1436204364,""Recognition Frequency"":-1.0368053114,""Gender_Male"":-0.8826541715,""Company Type_Service"":0.759963526,""WFH Setup Available_Yes"":0.9052868447}]"
2025-10-12T20:39:26,lightgbm,[1],"[{""Designation"":-0.223504787,""Resource Allocation"":-0.6564193165,""Mental Fatigue Score"":-0.7144034526,""Work Hours per Week"":-1.4155221224,""Sleep Hours"":-0.113810356,""Work-Life Balance Score"":0.2753839448,""Manager Support Score"":0.1634672641,""Deadline Pressure Score"":-0.3554450826,""Team Size"":-0.6110169646,""Recognition Frequency"":0.7128488461,""Gender_Male"":-1.0339849371,""Company Type_Service"":-1.4021472901,""WFH Setup Available_Yes"":0.9541899107}]"
2025-10-12T20:39:27,lightgbm,[2],"[{""Designation"":0.7405146934,""Resource Allocation"":1.2352656947,""Mental Fatigue Score"":2.0845641835,""Work Hours per Week"":1.4689724123,""Sleep Hours"":-0.0125981552,""Work-Life Balance Score"":-1.1232999833,""Manager Support Score"":0.1909485736,""Deadline Pressure Score"":1.1128187065,""Team Size"":-0.0420629496,""Recognition Frequency"":-0.5104450802,""Gender_Male"":1.1019831887,""Company Type_Service"":0.6869847336,""WFH Setup Available_Yes"":-1.0808184808}]"
2025-10-12T20:39:27,lightgbm,[2],"[{""Designation"":1.6392363039,""Resource Allocation"":2.293985551,""Mental Fatigue Score"":1.5186561952,""Work Hours per Week"":0.8755947549,""Sleep Hours"":-0.914661304,""Work-Life Balance Score"":-1.0809956012,""Manager Support Score"":0.2441886645,""Deadline Pressure Score"":0.3679645797,""Team Size"":-0.2170686073,""Recognition Frequency"":-0.4812175636,""Gender_Male"":-0.9109270582,""Company Type_Service"":0.6961711249,""WFH Setup Available_Yes"":-1.0332852911}]"
2025-10-12T20:39:27,lightgbm,[1],"[{""Designation"":-1.1182347636,""Resource Allocation"":-0.2085260803,""Mental Fatigue Score"":-0.7818118937,""Work Hours per Week"":-1.2440193519,""Sleep Hours"":-0.128662121,""Work-Life Balance Score"":1.7536250446,""Manager Support Score"":0.9093376024,""Deadline Pressure Score"":-0.3769678947,""Team Size"":-0.3799476843,""Recognition Frequency"":0.1004486619,""Gender_Male"":-0.9686943946,""Company Type_Service"":0.7415359731,""WFH Setup Available_Yes"":1.0028266633}]"
2025-10-12T20:39:27,lightgbm,[1],"[{""Designation"":-0.1696354843,""Resource Allocation"":-0.2222654087,""Mental Fatigue Score"":-0.5375794493,""Work Hours per Week"":-1.3404126471,""Sleep Hours"":1.9921359108,""Work-Life Balance Score"":1.0248141852,""Manager Support Score"":1.6341753282,""Deadline Pressure Score"":-0.2916223143,""Team Size"":1.6295391913,""Recognition Frequency"":0.7486871129,""Gender_Male"":-0.9900363172,""Company Type_Service"":0.728222652,""WFH Setup Available_Yes"":-1.0586988129}]"
2025-10-12T20:39:28,lightgbm,[0],"[{""Designation"":-1.9275481326,""Resource Allocation"":-1.6833820165,""Mental Fatigue Score"":-1.4192803678,""Work Hours per Week"":-1.2756496813,""Sleep Hours"":0.3794208154,""Work-Life Balance Score"":1.8420247211,""Manager Support Score"":0.2095071905,""Deadline Pressure Score"":-0.3202118001,""Team Size"":1.4142807679,""Recognition Frequency"":1.897141317,""Gender_Male"":0.9563861499,""Company Type_Service"":0.6568955614,""WFH Setup Available_Yes"":0.913747527}]"
2025-10-12T20:39:28,lightgbm,[1],"[{""Designation"":-0.0870973667,""Resource Allocation"":0.319637376,""Mental Fatigue Score"":0.4773172499,""Work Hours per Week"":1.3886213711,""Sleep Hours"":-0.0392601203,""Work-Life Balance Score"":-1.0651599433,""Manager Support Score"":-0.602169918,""Deadline Pressure Score"":0.4439456314,""Team Size"":-1.4657339179,""Recognition Frequency"":-0.9744703033,""Gender_Male"":-1.0489672363,""Company Type_Service"":0.7891598642,""WFH Setup Available_Yes"":-1.0856726251}]"
2025-10-12T20:39:28,lightgbm,[0],"[{""Designation"":0.7206730224,""Resource Allocation"":0.1521576331,""Mental Fatigue Score"":-1.1900703259,""Work Hours per Week"":-1.344204943,""Sleep Hours"":0.863840805,""Work-Life Balance Score"":1.8160875596,""Manager Support Score"":0.930404777,""Deadline Pressure Score"":-1.7141180376,""Team Size"":-0.208448787,""Recognition Frequency"":0.1062773416,""Gender_Male"":-0.952520735,""Company Type_Service"":0.8044340072,""WFH Setup Available_Yes"":-1.0595390477}]"
2025-10-12T20:39:29,lightgbm,[0],"[{""Designation"":-0.9234205777,""Resource Allocation"":-1.647677992,""Mental Fatigue Score"":-2.7085797853,""Work Hours per Week"":-1.527489544,""Sleep Hours"":0.9216781075,""Work-Life Balance Score"":1.0986257532,""Manager Support Score"":0.8194760301,""Deadline Pressure Score"":-0.3147474289,""Team Size"":-0.837603531,""Recognition Frequency"":0.7167541288,""Gender_Male"":-0.9651129481,""Company Type_Service"":0.6463314561,""WFH Setup Available_Yes"":0.8319182443}]"
2025-10-12T20:39:29,lightgbm,[1],"[{""Designation"":-0.9737615418,""Resource Allocation"":-0.7734878498,""Mental Fatigue Score"":-0.4493124913,""Work Hours per Week"":-1.1779078503,""Sleep Hours"":0.4788989725,""Work-Life Balance Score"":0.3265435439,""Manager Support Score"":0.9909601438,""Deadline Pressure Score"":-0.2820307111,""Team Size"":0.3255973125,""Recognition Frequency"":1.9123815832,""Gender_Male"":-0.9777433638,""Company Type_Service"":0.6546751307,""WFH Setup Available_Yes"":-1.1571368381}]"
2025-10-12T20:39:29,lightgbm,[1],"[{""Designation"":0.6888896137,""Resource Allocation"":1.2478707026,""Mental Fatigue Score"":0.5130577132,""Work Hours per Week"":0.3220962698,""Sleep Hours"":-0.9910562094,""Work-Life Balance Score"":-1.1126387018,""Manager Support Score"":0.1732580804,""Deadline Pressure Score"":0.374473335,""Team Size"":0.1675577195,""Recognition Frequency"":-0.9304257374,""Gender_Male"":-1.0718463625,""Company Type_Service"":0.6304336103,""WFH Setup Available_Yes"":-1.0652864211}]"
2025-10-12T20:39:29,lightgbm,[0],"[{""Designation"":-1.0491544065,""Resource Allocation"":-0.7976145723,""Mental Fatigue Score"":-1.0655056472,""Work Hours per Week"":-0.6696465558,""Sleep Hours"":0.7046338649,""Work-Life Balance Score"":1.1211177483,""Manager Support Score"":1.7962831293,""Deadline Pressure Score"":-1.8466046188,""Team Size"":-0.0826064723,""Recognition Frequency"":0.0811409808,""Gender_Male"":1.1111763801,""Company Type_Service"":-1.3598507541,""WFH Setup Available_Yes"":-1.08041173}]"
2025-10-12T20:39:30,lightgbm,[1],"[{""Designation"":0.7180268744,""Resource Allocation"":1.1777074272,""Mental Fatigue Score"":0.2759814423,""Work Hours per Week"":0.1557179647,""Sleep Hours"":-1.0885715351,""Work-Life Balance Score"":-0.350652277,""Manager Support Score"":-0.6637936417,""Deadline Pressure Score"":0.3932524473,""Team Size"":1.4064442985,""Recognition Frequency"":-0.3916816172,""Gender_Male"":-0.9443365403,""Company Type_Service"":-1.4249997023,""WFH Setup Available_Yes"":0.9382508938}]"
2025-10-12T20:39:30,lightgbm,[1],"[{""Designation"":-0.1398471809,""Resource Allocation"":0.7693812966,""Mental Fatigue Score"":0.7757763141,""Work Hours per Week"":1.448366841,""Sleep Hours"":-1.6706145273,""Work-Life Balance Score"":-0.4656487081,""Manager Support Score"":-1.434079584,""Deadline Pressure Score"":0.3681637302,""Team Size"":-0.9609423398,""Recognition Frequency"":-0.4439542275,""Gender_Male"":-0.9249486142,""Company Type_Service"":-1.4689729549,""WFH Setup Available_Yes"":-1.1020099919}]"
2025-10-12T20:39:30,lightgbm,[0],"[{""Designation"":-0.9124585839,""Resource Allocation"":-0.2692499478,""Mental Fatigue Score"":-0.8511965471,""Work Hours per Week"":-0.6171328171,""Sleep Hours"":1.3685779492,""Work-Life Balance Score"":1.03416423,""Manager Support Score"":0.9489254011,""Deadline Pressure Score"":-1.0465631231,""Team Size"":-0.5369941687,""Recognition Frequency"":0.7134006261,""Gender_Male"":1.0977769379,""Company Type_Service"":0.7537043256,""WFH Setup Available_Yes"":-1.0235189622}]"
2025-10-12T20:39:31,lightgbm,[0],"[{""Designation"":-1.9634992088,""Resource Allocation"":-1.6415970944,""Mental Fatigue Score"":-1.0149657424,""Work Hours per Week"":-0.8067250945,""Sleep Hours"":0.4350453149,""Work-Life Balance Score"":1.6779910545,""Manager Support Score"":0.1855774874,""Deadline Pressure Score"":-1.0730054738,""Team Size"":-0.848384092,""Recognition Frequency"":0.669191031,""Gender_Male"":1.1278406134,""Company Type_Service"":0.698150532,""WFH Setup Available_Yes"":1.0009036899}]"
2025-10-12T20:39:31,lightgbm,[2],"[{""Designation"":-0.203814989,""Resource Allocation"":0.8097592731,""Mental Fatigue Score"":1.1939277496,""Work Hours per Week"":0.6874928225,""Sleep Hours"":-0.417198642,""Work-Life Balance Score"":-1.1221924093,""Manager Support Score"":-0.6210462612,""Deadline Pressure Score"":1.0333417306,""Team Size"":1.3857208533,""Recognition Frequency"":-0.4571312673,""Gender_Male"":1.0500661734,""Company Type_Service"":-1.306650116,""WFH Setup Available_Yes"":0.9071524959}]"
2025-10-12T20:39:31,lightgbm,[0],"[{""Designation"":-0.1919812307,""Resource Allocation"":-1.0784971796,""Mental Fatigue Score"":-1.1922976063,""Work Hours per Week"":-0.8958091748,""Sleep Hours"":0.1918455902,""Work-Life Balance Score"":0.3267058658,""Manager Support Score"":0.932565937,""Deadline Pressure Score"":-1.7212064576,""Team Size"":-1.624704708,""Recognition Frequency"":0.7954274987,""Gender_Male"":-0.9031504016,""Company Type_Service"":0.734690807,""WFH Setup Available_Yes"":0.9409663817}]"
2025-10-12T20:39:31,lightgbm,[1],"[{""Designation"":-0.2129662101,""Resource Allocation"":-0.1111242141,""Mental Fatigue Score"":-0.0910995381,""Work Hours per Week"":-1.298057113,""Sleep Hours"":1.5000259519,""Work-Life Balance Score"":0.2814205179,""Manager Support Score"":0.1918198512,""Deadline Pressure Score"":-0.9374198422,""Team Size"":1.3843120075,""Recognition Frequency"":1.3479389881,""Gender_Male"":1.0577511295,""Company Type_Service"":-1.3306537154,""WFH Setup Available_Yes"":-0.9734839733}]"
2025-10-12T20:39:32,lightgbm,[1],"[{""Designation"":-0.0816728969,""Resource Allocation"":0.2420256436,""Mental Fatigue Score"":-0.3357262121,""Work Hours per Week"":-0.9863135691,""Sleep Hours"":1.6721775241,""Work-Life Balance Score"":0.2857328002,""Manager Support Score"":1.6742999654,""Deadline Pressure Score"":-1.7098470032,""Team Size"":-0.3592536793,""Recognition Frequency"":1.3202546927,""Gender_Male"":1.0597952148,""Company Type_Service"":0.7842044582,""WFH Setup Available_Yes"":0.8369353993}]"
2025-10-12T20:39:32,lightgbm,[1],"[{""Designation"":0.8215104055,""Resource Allocation"":-0.2209827774,""Mental Fatigue Score"":0.2990681006,""Work Hours per Week"":0.8279421196,""Sleep Hours"":-0.4146413095,""Work-Life Balance Score"":-0.5067492528,""Manager Support Score"":-1.4192580057,""Deadline Pressure Score"":0.3632795887,""Team Size"":-0.0963621622,""Recognition Frequency"":-0.4320668135,""Gender_Male"":-0.9621656071,""Company Type_Service"":0.7230403204,""WFH Setup Available_Yes"":0.9047370765}]"
2025-10-12T20:39:32,lightgbm,[0],"[{""Designation"":-1.0868814063,""Resource Allocation"":-0.7985047946,""Mental Fatigue Score"":-1.8893334934,""Work Hours per Week"":-1.5004122843,""Sleep Hours"":1.0093957501,""Work-Life Balance Score"":1.0570155403,""Manager Support Score"":0.8766594348,""Deadline Pressure Score"":-0.3531617345,""Team Size"":1.0419059319,""Recognition Frequency"":1.3557953514,""Gender_Male"":-0.9791985836,""Company Type_Service"":0.5934704398,""WFH Setup Available_Yes"":0.8884074214}]"
2025-10-12T20:39:33,lightgbm,[2],"[{""Designation"":1.5540105587,""Resource Allocation"":2.1928490172,""Mental Fatigue Score"":1.3963296045,""Work Hours per Week"":0.4259803895,""Sleep Hours"":-0.5288008562,""Work-Life Balance Score"":-1.1747487196,""Manager Support Score"":-0.657754184,""Deadline Pressure Score"":0.2850067765,""Team Size"":1.1875098993,""Recognition Frequency"":-1.0772459894,""Gender_Male"":-0.8912912513,""Company Type_Service"":-1.3602269697,""WFH Setup Available_Yes"":-1.0336793445}]"
2025-10-12T20:39:33,lightgbm,[0],"[{""Designation"":-1.0573529569,""Resource Allocation"":-1.7565388574,""Mental Fatigue Score"":-1.9600149027,""Work Hours per Week"":-0.4787816491,""Sleep Hours"":1.2008075409,""Work-Life Balance Score"":0.3611758141,""Manager Support Score"":1.6955119059,""Deadline Pressure Score"":-1.7766440528,""Team Size"":-0.0157571885,""Recognition Frequency"":0.8428023458,""Gender_Male"":-0.8936730514,""Company Type_Service"":0.7372652108,""WFH Setup Available_Yes"":-1.0789350649}]"
2025-10-12T20:39:33,lightgbm,[1],"[{""Designation"":-0.1328845837,""Resource Allocation"":-0.2565799964,""Mental Fatigue Score"":-0.6865827364,""Work Hours per Week"":-0.4404683846,""Sleep Hours"":1.7868536591,""Work-Life Balance Score"":1.8278550442,""Manager Support Score"":1.7966131177,""Deadline Pressure Score"":-1.0248344805,""Team Size"":0.8191176462,""Recognition Frequency"":1.4902773398,""Gender_Male"":1.0570939202,""Company Type_Service"":0.6696332887,""WFH Setup Available_Yes"":-1.0984832895}]"
2025-10-12T20:39:33,lightgbm,[1],"[{""Designation"":-0.9585390481,""Resource Allocation"":-0.3005937664,""Mental Fatigue Score"":-0.1557274659,""Work Hours per Week"":-1.3566491978,""Sleep Hours"":0.9841662127,""Work-Life Balance Score"":0.3350350227,""Manager Support Score"":1.7679582645,""Deadline Pressure Score"":-1.8030271654,""Team Size"":-1.3107329805,""Recognition Frequency"":0.6723946225,""Gender_Male"":-0.9262588036,""Company Type_Service"":-1.3677678546,""WFH Setup Available_Yes"":0.8875214608}]"
2025-10-12T20:39:34,lightgbm,[0],"[{""Designation"":-1.927831305,""Resource Allocation"":-1.649811231,""Mental Fatigue Score"":-0.9493052509,""Work Hours per Week"":-1.4450452495,""Sleep Hours"":1.6136675946,""Work-Life Balance Score"":0.3221720483,""Manager Support Score"":1.7311736026,""Deadline Pressure Score"":-0.9451653518,""Team Size"":-0.0032922583,""Recognition Frequency"":0.1500892191,""Gender_Male"":-0.9122034342,""Company Type_Service"":0.7591124836,""WFH Setup Available_Yes"":0.8932668529}]"
2025-10-12T20:39:34,lightgbm,[1],"[{""Designation"":0.8356857383,""Resource Allocation"":0.7426165813,""Mental Fatigue Score"":1.2094223461,""Work Hours per Week"":0.8496308379,""Sleep Hours"":0.1144516576,""Work-Life Balance Score"":-0.3030795818,""Manager Support Score"":0.1135802345,""Deadline Pressure Score"":1.1373933182,""Team Size"":0.6055688463,""Recognition Frequency"":-0.3871242566,""Gender_Male"":1.0359973018,""Company Type_Service"":-1.398293355,""WFH Setup Available_Yes"":0.9587547894}]"
2025-10-12T20:39:34,lightgbm,[2],"[{""Designation"":0.6799426927,""Resource Allocation"":1.3009479826,""Mental Fatigue Score"":1.7605152288,""Work Hours per Week"":0.6869615709,""Sleep Hours"":-0.7142556278,""Work-Life Balance Score"":-0.3611637793,""Manager Support Score"":-1.3950348846,""Deadline Pressure Score"":0.3022414531,""Team Size"":0.2084509405,""Recognition Frequency"":-0.992518702,""Gender_Male"":0.9291426847,""Company Type_Service"":0.7340717086,""WFH Setup Available_Yes"":-1.0496906612}]"
2025-10-12T20:39:34,lightgbm,[0],"[{""Designation"":-1.0069628741,""Resource Allocation"":-1.1756167257,""Mental Fatigue Score"":-0.6081147925,""Work Hours per Week"":-1.0696556945,""Sleep Hours"":-0.7808180726,""Work-Life Balance Score"":1.11510623,""Manager Support Score"":1.7494328407,""Deadline Pressure Score"":-0.992464577,""Team Size"":0.3572032856,""Recognition Frequency"":0.1928723776,""Gender_Male"":-1.0304637926,""Company Type_Service"":0.6807034048,""WFH Setup Available_Yes"":0.9284494106}]"
2025-10-12T20:39:35,lightgbm,[2],"[{""Designation"":1.6830061515,""Resource Allocation"":1.7116122033,""Mental Fatigue Score"":1.3121652196,""Work Hours per Week"":1.1704933365,""Sleep Hours"":-0.3875155359,""Work-Life Balance Score"":-0.9882117874,""Manager Support Score"":-1.3902128489,""Deadline Pressure Score"":0.4374723441,""Team Size"":-1.2491986347,""Recognition Frequency"":-1.0251582506,""Gender_Male"":-0.9203856195,""Company Type_Service"":-1.4060747935,""WFH Setup Available_Yes"":-1.0989874317}]"
2025-10-12T20:39:35,lightgbm,[1],"[{""Designation"":0.6872047217,""Resource Allocation"":0.2315921982,""Mental Fatigue Score"":1.2526741701,""Work Hours per Week"":-0.0074519076,""Sleep Hours"":-1.6897085705,""Work-Life Balance Score"":-1.0850688227,""Manager Support Score"":-1.4370443849,""Deadline Pressure Score"":0.3405440445,""Team Size"":-1.2319862371,""Recognition Frequency"":-0.4613450564,""Gender_Male"":1.0490740137,""Company Type_Service"":0.779239813,""WFH Setup Available_Yes"":0.859502258}]"
2025-10-12T20:39:35,lightgbm,[1],"[{""Designation"":0.717241498,""Resource Allocation"":1.2542961117,""Mental Fatigue Score"":0.8441740668,""Work Hours per Week"":0.8791541172,""Sleep Hours"":-0.1342643734,""Work-Life Balance Score"":-0.3990898594,""Manager Support Score"":-0.6712840775,""Deadline Pressure Score"":1.084838256,""Team Size"":0.4144274748,""Recognition Frequency"":-0.4275324525,""Gender_Male"":-0.9573354202,""Company Type_Service"":0.6886194927,""WFH Setup Available_Yes"":-1.1228811567}]"
2025-10-12T20:39:36,lightgbm,[2],"[{""Designation"":1.576268595,""Resource Allocation"":1.746601607,""Mental Fatigue Score"":1.2833562393,""Work Hours per Week"":0.3362567021,""Sleep Hours"":-0.6909220499,""Work-Life Balance Score"":-0.3601918781,""Manager Support Score"":-0.6509198059,""Deadline Pressure Score"":1.0112021132,""Team Size"":1.198051602,""Recognition Frequency"":-0.4548801474,""Gender_Male"":-1.0072860268,""Company Type_Service"":0.6958322267,""WFH Setup Available_Yes"":0.928905129}]"
2025-10-12T20:39:36,lightgbm,[1],"[{""Designation"":0.6854049936,""Resource Allocation"":0.82116892,""Mental Fatigue Score"":0.8542784616,""Work Hours per Week"":0.4186910098,""Sleep Hours"":-0.2988610733,""Work-Life Balance Score"":-0.4169722056,""Manager Support Score"":0.1331994613,""Deadline Pressure Score"":1.0489104741,""Team Size"":-1.0046760955,""Recognition Frequency"":-0.957664319,""Gender_Male"":-0.9132661733,""Company Type_Service"":0.7755582911,""WFH Setup Available_Yes"":0.8531623616}]"
